source_page,category,code,name,sale_price,source_initial_stock,source_total_stock,import_stock,requires_review
14,Abarrotes,000199360,VASO PLASTICO #10,45.0,0.0,0.0,0,
14,Abarrotes,000199361,FACTURA COMERCIAL,30.0,4.0,4.0,4.0,
14,Abarrotes,000199362,PAN BOLSA GRANDE,24.0,115.0,107.0,107.0,
14,Abarrotes,000199363,VASO PLASTICO #12,35.0,1.0,1.0,1.0,
14,Abarrotes,000199364,OFERTA DE PANITA,85.0,0.0,0.0,0,
14,Abarrotes,000199365,PINTURA DE UÑA MODE LOVE,40.0,0.0,0.0,0,
14,Abarrotes,000199366,VALDES PLASTICO 12 LITRO,130.0,1.0,1.0,1.0,
14,Abarrotes,000199367,CALCULADORA PROCALC,400.0,0.0,0.0,0,
14,Abarrotes,000199368,CEPILLO DE LAVAR SAV,40.0,2.0,2.0,2.0,
14,Abarrotes,000199369,CUADERNO LATINO RESORTE,45.0,0.0,0.0,0,
14,Abarrotes,000199370,JUGO NECTAR 200 ML,235.0,0.0,0.0,0,
14,Abarrotes,000199371,VALDES TAYAYO,280.0,2.0,2.0,2.0,
14,Abarrotes,000199372,CALCETINES COLVEN,38.0,0.0,0.0,0,
14,Abarrotes,000199373,PORRA DE ALUMINIO #26,220.0,0.0,0.0,0,
14,Abarrotes,000199374,CALDERO DE HIERRO,180.0,0.0,0.0,0,
14,Abarrotes,000199375,VALDE CON CHORRO,380.0,1.0,1.0,1.0,
14,Abarrotes,000199376,MASETERA MEDIANA VERDE,170.0,0.0,0.0,0,
14,Abarrotes,000199377,CALDERO DE HIERRO #8,520.0,0.0,0.0,0,
14,Abarrotes,000199378,CALDERO DE HIERRO #9,560.0,2.0,2.0,2.0,
14,Abarrotes,000199379,CALDEROS DE HIERRO #6.1/2,380.0,0.0,0.0,0,
14,Abarrotes,000199380,SILLA PLASTICA PEQUEÑA,190.0,0.0,0.0,0,
15,Abarrotes,000199381,ALMOHADA DE MARIPOSA,320.0,0.0,0.0,0,
15,Abarrotes,000199382,PASTA SHINOLA 30 GR,35.0,0.0,0.0,0,
15,Abarrotes,000199383,PASTA SHINOLA 60 ML,48.0,0.0,0.0,0,
15,Abarrotes,000199384,PAPEL HIGENICO CORRIENTE QUITAKAQUITA,18.0,0.0,0.0,0,
15,Abarrotes,000199385,MAZO DE METAL,140.0,0.0,0.0,0,
15,Abarrotes,000199386,REFRESCO YUPI,110.0,32.0,32.0,32.0,
15,Abarrotes,000199387,SAPO CROKX,170.0,0.0,0.0,0,
15,Abarrotes,000199388,ALMOHADA DE ESPONJA P/ BEBE,220.0,0.0,0.0,0,
15,Abarrotes,000199389,CALCETINES ZGOOD 12-24,35.0,0.0,0.0,0,
15,Abarrotes,000199390,PASTA DE LUSTRAR ALTENSE 48 ML,48.0,0.0,0.0,0,
15,Abarrotes,000199391,DEPORTIVO DAMA GRIS CON ROSADO,350.0,0.0,0.0,0,
15,Abarrotes,000199392,DEPORTIVO ROSADO CLARO,350.0,0.0,0.0,0,
15,Abarrotes,000199393,DEPORTIVO DAMA MULTI COLOR,400.0,0.0,0.0,0,
15,Abarrotes,000199394,ARROZ DOÑA MARTHA 96/4,14.9,0.0,0.0,0,
15,Abarrotes,000199395,VASOS POROPLAS FELIZ CUMPLEAÑOS,45.0,0.0,0.0,0,
15,Abarrotes,000199396,VALDES DE COLORES CON TAPA/MEDIANOS,120.0,0.0,0.0,0,
15,Abarrotes,000199397,POTES CONFITEROS,110.0,0.0,0.0,0,
15,Abarrotes,000199398,ARROZ DIAMANTE 96/4,22.7,475.5,475.5,475.5,
15,Abarrotes,000199399,SERVILLETA DE CUMPLEAÑOS (SIRENITA),50.0,1.0,1.0,1.0,
15,Abarrotes,000199400,GLOBOS DE NUMEROS,50.0,5.0,5.0,5.0,
15,Abarrotes,000199401,LETRERO FELIZ CUMPLEAÑOS,90.0,0.0,0.0,0,
15,Abarrotes,000199402,SET DE GLOBOS BALLOOW,140.0,0.0,0.0,0,
15,Abarrotes,000199403,ARROZ PAISANO 96/4,22.5,489.5,489.5,489.5,
15,Abarrotes,000199404,ARROZ PAISANO 60/40,18.3,1095.0,1088.0,1088.0,
16,Abarrotes,000199405,CAL MEDIANA,45.0,2.0,2.0,2.0,
16,Abarrotes,000199406,BALANZA DE COLGAR,1350.0,2.0,2.0,2.0,
16,Abarrotes,000199407,GUANTES PARA BEBE TEJIDOS,15.0,0.0,0.0,0,
16,Abarrotes,000199408,ARROZ CHELON 80/20,20.3,0.5,0.5,0.5,
16,Abarrotes,000199409,JUGO DE LATA KERNS 330 ML,16.67,699.0,699.0,699.0,
16,Abarrotes,000199410,CORN FLAKES GRAN DIA 580 GR,105.0,11.0,11.0,11.0,
16,Abarrotes,000199411,POMADA RAXFLAX,35.0,0.0,0.0,0,
16,Abarrotes,000199412,UÑAS POSTIZAS,15.0,0.0,0.0,0,
16,Abarrotes,000199413,BROCHAS PEQUEÑA DE MAQUILLAJE,12.0,1.0,1.0,1.0,
16,Abarrotes,000199414,GALONES 10 LTS,140.0,0.0,0.0,0,
16,Abarrotes,000199415,ARROZ 80/20 CAMPEON NACIONAL,15.6,0.0,0.0,0,
16,Abarrotes,000199416,CUCHARONES METALICOS GRANDE,250.0,0.0,0.0,0,
16,Abarrotes,000199417,COLITAS DE COLORES PAQUETE,35.0,0.0,0.0,0,
16,Abarrotes,000199418,JUGUETE AVION,350.0,1.0,1.0,1.0,
16,Abarrotes,000199419,ATOMIZADOR GRANDES,125.0,1.0,1.0,1.0,
16,Abarrotes,000199420,JABON CORONA 1080 GR,70.0,0.0,0.0,0,
16,Abarrotes,000199421,ARROZ DOÑITA,15.9,0.0,0.0,0,
16,Abarrotes,000199422,RAJAS DE JALAPEÑO 180 GR,32.0,0.0,0.0,0,
16,Abarrotes,000199423,FOCOS RAGELY RECARGABLE,65.0,0.0,0.0,0,
16,Abarrotes,000199424,ARBOL NAVIDEÑO PEQUEÑO,500.0,0.0,0.0,0,
16,Abarrotes,000199425,ARBOL NAVIDEÑO MEDIANO,650.0,0.0,0.0,0,
16,Abarrotes,000199426,BOLITA NAVIDEÑAS MEDIANAS,135.0,0.0,0.0,0,
16,Abarrotes,000199427,BOLITA NAVIDEÑAS GRANDES,195.0,0.0,0.0,0,
16,Abarrotes,000199428,CAFE GALLO,4.85,0.0,0.0,0,
17,Abarrotes,000199430,SERVILLETEROS,55.0,0.0,0.0,0,
17,Abarrotes,000199431,SALSA DE TOMATE KETCHUP REGIA 100 GR,11.67,0.0,0.0,0,
17,Abarrotes,000199432,MOSTAZA MCCORMICK 100 GR,0.0,0.0,0.0,0,
17,Abarrotes,000199433,VASOS CERVECEROS,85.0,2.0,2.0,2.0,
17,Abarrotes,000199434,CARTUCHERAS,45.0,0.0,0.0,0,
17,Abarrotes,000199435,ACONDICIONADOR DISNEY,145.0,0.0,0.0,0,
17,Abarrotes,000199436,PEGAMENTO BLANCO 60 GR,15.0,1.0,1.0,1.0,
17,Abarrotes,000199437,CREMA PERFECT BOGY 480 ML,120.0,0.0,0.0,0,
17,Abarrotes,000199438,AVENA QUAKER INTEGRAL 300GR,38.0,0.0,0.0,0,
17,Abarrotes,000199439,LECHE NIDO 1+ POTE 2800 GR,1060.0,0.0,0.0,0,
17,Abarrotes,000199440,PEGAMENTO BLANCO 100 GR,30.0,0.0,0.0,0,
17,Abarrotes,000199441,SILICON LIQUIDO 100ML,60.0,3.0,3.0,3.0,
17,Abarrotes,000199442,OLLA CON OREJA DE ALUMINIO Nº 28,550.0,0.0,0.0,0,
17,Abarrotes,000199443,OLLA CON OREJA DE ALUMINIO Nº 21,220.0,0.0,0.0,0,
17,Abarrotes,000199444,ARROZ PAISANO ARROBA 96/4,585.0,9.0,8.0,8.0,
17,Abarrotes,000199445,ARROZ PAISANO ARROBA 80/20,550.0,18.0,18.0,18.0,
17,Abarrotes,000199446,SET DE PINTURA DE UÑA,85.0,0.0,0.0,0,
17,Abarrotes,000199447,DELINEADOR PEQUEÑOS,20.0,2.0,2.0,2.0,
17,Abarrotes,000199448,LECHE INTERLAC OFERTA,75.0,91.0,88.0,88.0,
17,Abarrotes,000199449,SHAMPO PALMOLIVE 680 ML,220.0,0.0,0.0,0,
17,Abarrotes,000199450,PINOLILLO SASA 45 GR,70.0,4.5,4.5,4.5,
17,Abarrotes,000199451,CONTENEDOR PARA LECHE / WAKIDS,100.0,0.0,0.0,0,
17,Abarrotes,000199452,SERVILLETA ROSAL,20.0,5.0,5.0,5.0,
17,Abarrotes,000199453,CANDADO IMACASA GRANDE,230.0,0.0,0.0,0,
18,Abarrotes,000199454,CANDADO IMACASA MEDIANO,145.0,0.0,0.0,0,
18,Abarrotes,000199455,MASECA HARIMASA,19.5,3978.0,3916.0,3916.0,
18,Abarrotes,000199456,DESODORANTE REXONA CLINICAL DAMA 46 GRM,105.0,0.0,0.0,0,
18,Abarrotes,000199457,COLCHAS CRISTEL,140.0,0.0,0.0,0,
18,Abarrotes,000199458,ALMOHADA DE CORAZON ROJO,350.0,0.0,0.0,0,
18,Abarrotes,000199459,JUGO D FRUTTA 3 LT,50.0,0.0,0.0,0,
18,Abarrotes,000199460,CARAMELO MENTA VENUS,75.0,11.0,11.0,11.0,
18,Abarrotes,000199461,JALAPEÑOS MAX,200.0,77.0,73.0,73.0,
18,Abarrotes,000199462,ACONDICIONADOR SAVILE,160.0,1.0,1.0,1.0,
18,Abarrotes,000199463,BATERIA PANASONIC,43.33,4.0,4.0,4.0,
18,Abarrotes,000199464,BOXERS DE NIÑA,35.0,1.0,1.0,1.0,
18,Abarrotes,000199465,PAPELERA STAMPO,100.0,0.0,0.0,0,
18,Abarrotes,000199466,MINI GAVETERO MULTICOLOR,280.0,0.0,0.0,0,
18,Abarrotes,000199467,CALDERO CON TAPA #1,400.0,0.0,0.0,0,
18,Abarrotes,000199468,SET DE PASTA Y CEPILLO NEVADA KIDS,110.0,0.0,0.0,0,
18,Abarrotes,000199469,ISOPO PARA INODORO,110.0,9.0,9.0,9.0,
18,Abarrotes,000199470,CEPILLO PARA INODORO CON RECIPIENTE,110.0,0.0,0.0,0,
18,Abarrotes,000199471,MADEJAS YOMAYO,28.0,1.0,1.0,1.0,
18,Abarrotes,000199472,COCINA DE GAS MILENIUM 2 QUEMADORES,700.0,0.0,0.0,0,
18,Abarrotes,000199473,FLORERO PLASTICO,60.0,0.0,0.0,0,
18,Abarrotes,000199474,TERMO DE AGUA SUNNY,230.0,0.0,0.0,0,
18,Abarrotes,000199475,BALBULA PARA COCINA,280.0,0.0,0.0,0,
18,Abarrotes,000199476,PELOTA DE BEISBOL,270.0,0.0,0.0,0,
18,Abarrotes,000199477,PAILA ALUMINIO #18,135.0,0.0,0.0,0,
19,Abarrotes,000199478,PERCHERO LOTUS,125.0,0.0,0.0,0,
19,Abarrotes,000199479,BURRITOS PARA NIÑO,320.0,0.0,0.0,0,
19,Abarrotes,000199480,JABON REYNA 1X24,25.0,0.0,0.0,0,
19,Abarrotes,000199481,BIBERON,30.0,0.0,0.0,0,
19,Abarrotes,000199482,PEINE AIMEISI,35.0,1.0,1.0,1.0,
19,Abarrotes,000199483,MARBELLINA YH COSMETICS,80.0,0.0,0.0,0,
19,Abarrotes,000199484,ALCANCIAS PLASTICAS JUMBO,145.0,2.0,2.0,2.0,
19,Abarrotes,000199485,TINA PEQUEÑA STAMPO,150.0,1.0,1.0,1.0,
19,Abarrotes,000199486,TERMOS DE AGUA PEQUEÑOS,90.0,0.0,0.0,0,
19,Abarrotes,000199487,ESPEJOS MEDIANOS,12.0,27.0,27.0,27.0,
19,Abarrotes,000199488,JABON TORO BANDEJA,170.0,30.0,30.0,30.0,
19,Abarrotes,000199489,CENTAVITO MAX,200.0,8.0,8.0,8.0,
19,Abarrotes,000199490,COLITAS ECONOMICAS (PAQUETE DE 6UND),10.0,0.0,0.0,0,
19,Abarrotes,000199491,CHOCOLATE BON O BON (VASO),5.5,0.0,0.0,0,
19,Abarrotes,000199492,PALITA PARA PIES MEDIANA,85.0,0.0,0.0,0,
19,Abarrotes,000199493,ESPONJA DE MAQUILLAJE BEAUTY,45.0,0.0,0.0,0,
19,Abarrotes,000199494,PELA PAPAS,25.0,1.0,1.0,1.0,
19,Abarrotes,000199495,LLAVEROS LED LIGTH,40.0,0.0,0.0,0,
19,Abarrotes,000199496,DETERGENTE XEDEX 4.50,350.0,0.0,0.0,0,
19,Abarrotes,000199497,COCINA DE GAS MILENIUM 3 QUEMADORES,1000.0,0.0,0.0,0,
19,Abarrotes,000199498,COCINA DE GAS MILENIUM 4 QUEMADORES,1250.0,0.0,0.0,0,
19,Abarrotes,000199499,NACHOS MAX,200.0,18.0,18.0,18.0,
19,Abarrotes,000199500,BUJIA MINI FAN BLADE,140.0,0.0,0.0,0,
19,Abarrotes,000199501,VINAGRE EL BANQUETE,20.0,0.0,0.0,0,
20,Abarrotes,000199502,GUSTITO MEGA,200.0,35.0,34.0,34.0,
20,Abarrotes,000199503,SET DE PIRAÑITAS Y COLITA,80.0,0.0,0.0,0,
20,Abarrotes,000199504,ESPEJITO PARA NIÑA,50.0,0.0,0.0,0,
20,Abarrotes,000199505,GALLETA CHOCOWOW,8.0,9.0,9.0,9.0,
20,Abarrotes,000199506,ARROZ TORITO 80/20,20.0,227.0,227.0,227.0,
20,Abarrotes,000199507,ARROZ CATALINA 80/20,17.3,0.0,0.0,0,
20,Abarrotes,000199508,ARROZ ESPIGA DE ORO 80/20,17.8,0.0,0.0,0,
20,Abarrotes,000199509,ARROZ SALVADOREÑO 80/20,18.3,0.0,0.0,0,
20,Abarrotes,000199510,TOZTECAS MAX,200.0,38.0,38.0,38.0,
20,Abarrotes,000199511,TARJADOR TUCAN,18.0,0.0,0.0,0,
20,Abarrotes,000199512,MICROONDAS PREMIER,3600.0,0.0,0.0,0,
20,Abarrotes,000199513,SALSEROS SET DE 2 UND,60.0,0.0,0.0,0,
20,Abarrotes,000199514,SALSEROS /INDIVIDUAL,50.0,0.0,0.0,0,
20,Abarrotes,000199515,PIRAÑA PLASTICAS MINI,35.0,0.0,0.0,0,
20,Abarrotes,000199516,VINAGRE RICO BLANCO 12 ONZ,15.0,0.0,0.0,0,
20,Abarrotes,000199517,CONTENEDOR PLASTICO PEQUEÑO,110.0,0.0,0.0,0,
20,Abarrotes,000199518,ARROZ PAISANO 70/30,18.0,0.0,0.0,0,
20,Abarrotes,000199519,chinelas sky bang,150.0,0.0,0.0,0,
20,Abarrotes,000199520,SAL SOL,22.0,32.0,32.0,32.0,
20,Abarrotes,000199521,BIBERON MEDIANO,40.0,0.0,0.0,0,
20,Abarrotes,000199522,ARROZ CHELON 96/4,22.8,8.0,8.0,8.0,
20,Abarrotes,000199523,COMPONEDORES SMARTY,150.0,7.0,7.0,7.0,
20,Abarrotes,000199524,GABACHA PEQUEÑA BOLPI,35.0,0.0,0.0,0,
20,Abarrotes,000199525,ARROZ SAMARITANO 90/10,18.6,0.0,0.0,0,
21,Abarrotes,000199526,COMPONEDORES EL GUEGUENSE,170.0,0.0,0.0,0,
21,Abarrotes,000199527,ACHIOTE BRIOMOL 90 GR,40.0,1.0,1.0,1.0,
21,Abarrotes,000199528,HULES FASHION JEWELRY 500 PCZ,60.0,0.0,0.0,0,
21,Abarrotes,000199529,DELINEADOR PEQUEÑOS YH COSMETICS,70.0,0.0,0.0,0,
21,Abarrotes,000199530,LAPIZ DE CEJAS WATERPROOF,110.0,0.0,0.0,0,
21,Abarrotes,000199531,BLUMER LOVABLE,65.0,0.0,0.0,0,
21,Abarrotes,000199532,BLUMER LOVABLE,70.0,0.0,0.0,0,
21,Abarrotes,000199910,Cuchillas p/ licuadoras,0.0,0.0,0.0,0,
21,Abarrotes,000199911,MARBELLINA KARITE 14 ML,50.0,0.0,0.0,0,
21,Abarrotes,000199912,CANDADO CASTOR PEQUEÑO,35.0,2.0,2.0,2.0,
21,Abarrotes,000199913,CANDADO CASTOR MEDIANO,45.0,1.0,1.0,1.0,
21,Abarrotes,000199914,CANDADO CASTOR GRANDE,60.0,1.0,1.0,1.0,
21,Abarrotes,000199915,PEPSI 2 lt retornable sabor,355.0,2.0,2.0,2.0,
21,Abarrotes,000199916,Gaseosa pepsi 3 lt sabor,407.0,9.0,9.0,9.0,
21,Abarrotes,000199917,Cappy ( 1x48),200.0,2.0,1.0,1.0,
21,Abarrotes,000199918,Colitas de colores (tarrito),70.0,0.0,0.0,0,
21,Abarrotes,000199919,ligas de colores,2.0,0.0,0.0,0,
21,Abarrotes,000199920,Candado sav Grande,60.0,0.0,0.0,0,
21,Abarrotes,000199921,Candado SAV mediano,55.0,1.0,1.0,1.0,
21,Abarrotes,000199922,Candado SAV pequeño,35.0,1.0,1.0,1.0,
21,Abarrotes,000199923,Bolsa basura Buffalo 23x32,150.0,6.0,6.0,6.0,
21,Abarrotes,000199924,Carteras Perlas de niña,200.0,0.0,0.0,0,
21,Abarrotes,000199925,Alcancia Capy Bara mini,45.0,0.0,0.0,0,
21,Abarrotes,000199926,Alcancia osito,60.0,0.0,0.0,0,
22,Abarrotes,000199927,Alcancia chavito,90.0,0.0,0.0,0,
22,Abarrotes,000199928,Valde proplas,120.0,2.0,2.0,2.0,
22,Abarrotes,000199929,Alcancia paw patrol,55.0,0.0,0.0,0,
22,Abarrotes,000199930,Envase p/salsa SALSERO,35.0,0.0,0.0,0,
22,Abarrotes,000199931,Saleritos,30.0,0.0,0.0,0,
22,Abarrotes,000199932,Platos verdes,33.0,0.0,0.0,0,
22,Abarrotes,000199933,Vasos teteritos,40.0,0.0,0.0,0,
22,Abarrotes,000199934,Panas soperas ondas bordeadas,50.0,3.0,3.0,3.0,
22,Abarrotes,000199935,Panas soperas,55.0,0.0,0.0,0,
22,Abarrotes,000199936,Tazas Feliz día Mamá,65.0,0.0,0.0,0,
22,Abarrotes,000199937,Yummi pops,240.0,3.0,3.0,3.0,
22,Abarrotes,000199938,Yummi mix,260.0,15.0,15.0,15.0,
22,Abarrotes,000199939,Vaso peq de colores,16.0,0.0,0.0,0,
22,Abarrotes,000199940,Plato vidrio estilo flor,35.0,2.0,2.0,2.0,
22,Abarrotes,000199941,Plato de vidrio indonesia,27.0,0.0,0.0,0,
22,Abarrotes,000199942,Sarten n° 26,400.0,0.0,0.0,0,
22,Abarrotes,000199943,Piraña tigreada,40.0,0.0,0.0,0,
22,Abarrotes,000199944,Piraña 2m,38.0,0.0,0.0,0,
22,Abarrotes,000199945,Colas Yuanjiao Jewelry,35.0,4.0,4.0,4.0,
22,Abarrotes,000199946,Dinosaur transport car,0.0,0.0,0.0,0,
22,Abarrotes,000199947,Set de carros constructor,135.0,0.0,0.0,0,
22,Abarrotes,000199948,Chinela SUMMER,170.0,0.0,0.0,0,
22,Abarrotes,000199949,Vinagre de frutas 365 ml,20.0,5.0,5.0,5.0,
22,Abarrotes,000199950,Cucharones PEQUEÑO METALICOS,180.0,1.0,1.0,1.0,
23,Abarrotes,000199951,Lazos brillantes,45.0,0.0,0.0,0,
23,Abarrotes,000199952,CINTILLO NIÑA,50.0,2.0,2.0,2.0,
23,Abarrotes,000199953,Arroz diamante 70/30,18.9,0.0,0.0,0,
23,Abarrotes,000199954,Torti chips,200.0,6.0,6.0,6.0,
23,Abarrotes,000199955,Jugo del Valle 3 lts,46.17,0.0,0.0,0,
23,Abarrotes,000199956,Teype transparente pequeño,8.0,11.0,11.0,11.0,
23,Abarrotes,000199957,Galleta pic nic 20 g,55.0,49.0,49.0,49.0,
23,Abarrotes,000199959,Mini canasta para ropa,160.0,0.0,0.0,0,
23,Abarrotes,000199960,Pichel de colores con vaso,140.0,1.0,1.0,1.0,
23,Abarrotes,000199961,Panitas pequeñas floreadas,40.0,1.0,1.0,1.0,
23,Abarrotes,000199962,Pichel / vasos,110.0,0.0,0.0,0,
23,Abarrotes,000199963,Set pana 5 piezas,120.0,0.0,0.0,0,
23,Abarrotes,000199964,Set pana redonda 4 und,95.0,0.0,0.0,0,
23,Abarrotes,000199965,Set pana rectangular 1x4,100.0,0.0,0.0,0,
23,Abarrotes,000199966,Set pana cuadrada 4x1,100.0,0.0,0.0,0,
23,Abarrotes,000199967,Nachos cinema,300.0,2.0,2.0,2.0,
23,Abarrotes,000199968,Cepillo más peine,130.0,0.0,0.0,0,
23,Abarrotes,000199969,Peine hor,20.0,0.0,0.0,0,
23,Abarrotes,000199970,Peine colilla,10.0,15.0,15.0,15.0,
23,Abarrotes,000199972,Tazas de vidrio transparente,32.0,0.0,0.0,0,
23,Abarrotes,000199973,Cepillo + espejo,85.0,0.0,0.0,0,
23,Abarrotes,000199974,Candado fortis,40.0,0.0,0.0,0,
23,Abarrotes,000199975,Tazas blancas floreadas,48.0,3.0,3.0,3.0,
23,Abarrotes,000199976,Lazos coquette,60.0,0.0,0.0,0,
24,Abarrotes,000199977,Colas algodón,15.0,11.0,11.0,11.0,
24,Abarrotes,000199978,Lazos con guindaje,45.0,0.0,0.0,0,
24,Abarrotes,000199979,Lazos de colores,60.0,2.0,2.0,2.0,
24,Abarrotes,000199980,Hules osito vaso,45.0,3.0,3.0,3.0,
24,Abarrotes,000199981,Diademas barbie,60.0,0.0,0.0,0,
24,Abarrotes,000199982,colas hule espiral,12.0,0.0,0.0,0,
24,Abarrotes,000199983,Lazo cinta estampado,45.0,0.0,0.0,0,
24,Abarrotes,000199984,Sombrilla Metropolitan,210.0,0.0,0.0,0,
24,Abarrotes,000199985,Diadema de perlas,70.0,0.0,0.0,0,
24,Abarrotes,000199986,Diadema plastica,70.0,0.0,0.0,0,
24,Abarrotes,000199987,Boxer triyons,35.0,0.0,0.0,0,
24,Abarrotes,000199988,Boxer patriot adulto,70.0,0.0,0.0,0,
24,Abarrotes,000199989,Tobillera flores org,25.0,1.0,1.0,1.0,
24,Abarrotes,000199990,PIESITO BIANKA,20.0,0.0,0.0,0,
24,Abarrotes,000199991,Calcetines Polo,50.0,6.0,6.0,6.0,
24,Abarrotes,000199992,Calsetin niña Bantex,30.0,0.0,0.0,0,
24,Abarrotes,000199993,Calcetines home socs,25.0,0.0,0.0,0,
24,Abarrotes,000199994,Piraña perla,70.0,2.0,2.0,2.0,
24,Abarrotes,000199995,Copas prince transparente,30.0,0.0,0.0,0,
24,Abarrotes,000199996,sellador pequeño,45.0,5.0,5.0,5.0,
24,Abarrotes,000199997,CEPILLO PARA CABELLO FROZEN,85.0,0.0,0.0,0,
24,Abarrotes,000199998,CINTA ADHESIVA COLORES,12.0,0.0,0.0,0,
24,Abarrotes,000199999,Termo tabcin,80.0,0.0,0.0,0,
24,Abarrotes,000392786,VELADORA BARRILITO,30.0,0.0,0.0,0,
25,Abarrotes,00224,Pachas Honey Baby peq,80.0,0.0,0.0,0,
25,Abarrotes,009550050206,Mayonesa Gourmet 190 gr,45.0,0.0,0.0,0,
25,Abarrotes,009550110214,Salsa de tomate gourmet 200 g,35.0,0.0,0.0,0,
25,Abarrotes,009550110405,Salsa de tomate gourmet 400 g,60.0,0.0,0.0,0,
25,Abarrotes,01100097,Crema Butter 532 ml,0.0,2.0,2.0,2.0,
25,Abarrotes,01100275,Paleta de figuras,6.0,174.0,174.0,174.0,
25,Abarrotes,01100472,Jugo Maravilla Lata,390.0,0.0,0.0,0,
25,Abarrotes,01100720,Cocina SAV 2 quemadores,650.0,1.0,1.0,1.0,
25,Abarrotes,01100802,Panita poroplast #8,50.0,0.0,0.0,0,
25,Abarrotes,01100848,Cafe 1820 cj mini,145.0,0.0,0.0,0,
25,Abarrotes,01100860,Zuko 13 g Cebada,8.75,4.0,4.0,4.0,
25,Abarrotes,01100953,Papel higienico PREMIER 6 rollos,0.0,0.0,0.0,0,
25,Abarrotes,01107015,Body Victoria´s Secret 250 ml,150.0,0.0,0.0,0,
25,Abarrotes,012005107011,JABON ROSA VENUS 100 ML,15.0,0.0,0.0,0,
25,Abarrotes,016000207660,SUPER MOIST 375 gr,125.0,0.0,0.0,0,
25,Abarrotes,016000207691,Super moist 375 g,120.0,0.0,0.0,0,
25,Abarrotes,018595012063,SALCEROS PLASTICO,35.0,0.0,0.0,0,
25,Abarrotes,020714450625,Polvo Clinique 30 g,120.0,1.0,1.0,1.0,
25,Abarrotes,02202001,SET DE LAZO Y CINTILLO PARA NIÑA,60.0,0.0,0.0,0,
25,Abarrotes,02202130,HULES PONYT AIL HOLDERS 1000 PCZ,50.0,0.0,0.0,0,
25,Abarrotes,02202419,Diadema HBM-10042GS,80.0,0.0,0.0,0,
25,Abarrotes,02202547,Colas Fashion Jewerly,25.0,0.0,0.0,0,
25,Abarrotes,024000163190,PITIPUAS MIXTO DEL MONTE 411 GR,48.0,0.0,0.0,0,
25,Abarrotes,024000323013,Jugo del monte 200 ml,13.75,0.0,0.0,0,
26,Abarrotes,024000500384,SARDINA DEL MONTE 425 GR,80.0,0.0,0.0,0,
26,Abarrotes,024000500391,SARDINA DEL MONTE 155 GR,30.0,0.0,0.0,0,
26,Abarrotes,024000501190,JUGO DEL MONTE 330 ML,16.25,405.0,405.0,405.0,
26,Abarrotes,026964080018,Alcohol Clinico 1000ml,115.0,6.0,6.0,6.0,
26,Abarrotes,026964080025,Alcohol Clínico 70% 1750 ml,225.0,2.0,5.0,5.0,
26,Abarrotes,028571000274,SARDINA BAHIA 260G,71.0,0.0,0.0,0,
26,Abarrotes,028571000502,SARDINA LA SIRENA 425 GR,110.0,0.0,0.0,0,
26,Abarrotes,028571000601,SARDINA LA SIRENA 425 GR OVALADA,100.0,53.0,53.0,53.0,
26,Abarrotes,028571012147,ATUN BAHIA 142 GR,45.0,0.0,0.0,0,
26,Abarrotes,030000653906,Mezcla para pancakes ( original ) 454grm,110.0,4.0,4.0,4.0,
26,Abarrotes,0311703281,PAMPER JUEGUITOS DE 3 UND,20.0,0.0,0.0,0,
26,Abarrotes,033844004149,MOJO 295.74 ML,135.0,1.0,1.0,1.0,
26,Abarrotes,033844007089,NARANJA AGRIA 591.4 ML,200.0,3.0,3.0,3.0,
26,Abarrotes,033844007096,NARANJA AGRIA 295.74 ML,120.0,10.0,10.0,10.0,
26,Abarrotes,034264042421,LICUADORA OSTER,2100.0,2.0,2.0,2.0,
26,Abarrotes,034264487949,Repuesto licuadora OSTER,280.0,4.0,4.0,4.0,
26,Abarrotes,037836093159,Crema Corporal Maja España 400 ml,180.0,1.0,1.0,1.0,
26,Abarrotes,038527014330,MIEL PARA PANCAKES ORIGINAL,110.0,1.0,1.0,1.0,
26,Abarrotes,0397580201355,LAPIZ DE CEJA PEQ RAQUEL,12.0,0.0,0.0,0,
26,Abarrotes,039758021227,POLVO COMPACTO FACIAL RAQUEL,90.0,0.0,0.0,0,
26,Abarrotes,040094375424,ARROCERA HAMILTON BEACH,2250.0,0.0,0.0,0,
26,Abarrotes,041331011037,Aceite de Oliva Virgen Extra 89 ml,165.0,10.0,10.0,10.0,
26,Abarrotes,041331011051,Aceite de oliva Virgen Extra 250 ml,320.0,2.0,2.0,2.0,
26,Abarrotes,041331037891,VINO LA VIÑA 700 ML,190.0,0.0,0.0,0,
27,Abarrotes,041348001205,SHAMPO BABY DAYS 445 ML,110.0,0.0,0.0,0,
27,Abarrotes,041407676016,DESODORANTE SPRAY HOMBRE,190.0,0.0,0.0,0,
27,Abarrotes,0471,Pachas NUBY,0.0,0.0,0.0,0,
27,Abarrotes,047400241459,ESPUMA PARA AFEITAR GILLETTE 311 GR,170.0,0.0,0.0,0,
27,Abarrotes,047400664685,DESODORANTE GILLETTE 107 G,220.0,0.0,0.0,0,
27,Abarrotes,048155921528,CREMA PERSONAL CARE 532 ML,130.0,0.0,0.0,0,
27,Abarrotes,051009009341,ESPUMA PARA AFEITAR BARBA SOL 283 GR,130.0,0.0,0.0,0,
27,Abarrotes,051009009600,ESPUMA BARBASOL CABALLERO 283 GR,200.0,0.0,0.0,0,
